deviceid,_c1
31c970f12e554467a04d3539c3fed965,547571a160b262405927223d
31dcdf67e86448a2a8d40461085089e3,547571a160b262405927223d
330635038b394fb6bdd0d2b14262964a,547571a160b262405927223d
330753518b6147bdac34152687e8b441,547571ef60b262405927239b
332185676281189,547571cf60b262405927230e
33bba1e608124f419ae75ae27f213c09,5461b39560b211be7788c3be
33ec5cc06dfe4ef9bb2a45bdeac283bb,547571ef60b262405927239b
341ff4112c9f42488b09038b48e0503a,547571a160b262405927223d
345546775478767,547571cf60b262405927230e
349040125678334,5461b39560b211be7788c3be
34c2794e3feb4ef5beecf1ed640e30b1,547571ef60b262405927239b
350006544545331,547571cf60b262405927230e
350402004728174,547571cf60b262405927230e
350888565659857,547571ef60b262405927239b
350961052226015,547571cf60b262405927230e
350961055774227,547571cf60b262405927230e
350961056047318,"547571ef60b262405927239b,547571a160b262405927223d"
350961058427781,5461b39560b211be7788c3be
350998053285814,547571a160b262405927223d
350cf11d99dd4707a972ea38ded06be5,547571a160b262405927223d
351513063705633,547571a160b262405927223d
351523060324056,"5461b39560b211be7788c3be,5465d92e60b2aa4c3de94c59"
351523061363277,5461b39560b211be7788c3be
351523064040716,547571cf60b262405927230e
351523064088590,547571cf60b262405927230e
351524052605924,547571cf60b262405927230e
351524053280198,547571cf60b262405927230e
351524054041599,5461b39560b211be7788c3be
351524055027274,547571cf60b262405927230e
351524055466035,547571a160b262405927223d
351524055924066,547571cf60b262405927230e
351524057485405,547571cf60b262405927230e
351524059607105,547571cf60b262405927230e
351524059953525,547571ef60b262405927239b
351526064966525,547571cf60b262405927230e
351526065689324,547571cf60b262405927230e
351526069027109,547571cf60b262405927230e
351527069472527,547571ef60b262405927239b
351533060659815,547571cf60b262405927230e
351533061964503,5461b39560b211be7788c3be
351533064079796,547571a160b262405927223d
351533066034906,5461b39560b211be7788c3be
351533066983110,547571cf60b262405927230e
351533069042989,"547571ef60b262405927239b,547571a160b262405927223d"
351537060167661,547571a160b262405927223d
351537060391964,547571cf60b262405927230e
351539060386366,547571a160b262405927223d
351539060805274,"547571ef60b262405927239b,5406b41460b21a2299525ff5,547571cf60b262405927230e,547571a160b262405927223d"
351541060342746,5461b39560b211be7788c3be
351542061918864,547571cf60b262405927230e
351542062589987,547571cf60b262405927230e
351542063637298,547571a160b262405927223d
351542064292515,547571a160b262405927223d
351542064834845,547571a160b262405927223d
351542066294030,547571a160b262405927223d
351542066452539,5461b39560b211be7788c3be
351542066583077,5461b39560b211be7788c3be
351542066753845,5461b39560b211be7788c3be
351542067098331,547571a160b262405927223d
351542067390555,547571a160b262405927223d
351542067719290,547571cf60b262405927230e
351542068631932,5461b39560b211be7788c3be
351542069645501,547571a160b262405927223d
351549061462181,547571cf60b262405927230e
351549068125989,5461b39560b211be7788c3be
351549068738344,547571cf60b262405927230e
351550062698286,547571ef60b262405927239b
351554054496055,547571a160b262405927223d
351554055629837,547571cf60b262405927230e
351554058242257,547571ef60b262405927239b
351565054562472,547571a160b262405927223d
351570053029325,547571a160b262405927223d
351574064093734,547571a160b262405927223d
351574066838664,547571ef60b262405927239b
351579067421899,547571cf60b262405927230e
351591062244390,547571cf60b262405927230e
351591062244408,547571cf60b262405927230e
351596060910520,547571a160b262405927223d
351597051430007,5465d8b260b265eac9eca048
351602064949843,547571a160b262405927223d
351611060306650,547571a160b262405927223d
351611062022008,547571cf60b262405927230e
351612060113013,"5406b41460b21a2299525ff5,547571a160b262405927223d"
351612060808885,547571cf60b262405927230e
351612061059736,547571a160b262405927223d
351612063057209,547571a160b262405927223d
351612063129743,547571ef60b262405927239b
351612064042713,547571cf60b262405927230e
351613060221806,5461b39560b211be7788c3be
351613061908849,5461b39560b211be7788c3be
351613063176460,5461b39560b211be7788c3be
351614066459135,547571cf60b262405927230e
351616060949482,547571cf60b262405927230e
351616061114474,5461b39560b211be7788c3be
351616065256123,5461b39560b211be7788c3be
351616067327146,547571cf60b262405927230e
351616067628857,547571cf60b262405927230e
351645050494514,547571cf60b262405927230e
351647061419217,547571cf60b262405927230e
351647061883636,547571ef60b262405927239b
351647065779038,547571cf60b262405927230e
351648060517951,5406b40e60b20f5c5abb512b
351651062909267,547571cf60b262405927230e
351651063915230,547571cf60b262405927230e
351651064427813,547571cf60b262405927230e
351651066634366,547571cf60b262405927230e
351653060506863,547571a160b262405927223d
351659066780634,5461b39560b211be7788c3be
351664060568100,5461b39560b211be7788c3be
351665060411555,547571ef60b262405927239b
351665064798718,547571ef60b262405927239b
351665065656519,547571cf60b262405927230e
351665065658366,547571a160b262405927223d
351665065843919,547571a160b262405927223d
351665068109680,547571a160b262405927223d
351668060813366,547571a160b262405927223d
351680064144110,5461b39560b211be7788c3be
351680065758785,547571cf60b262405927230e
351680065837597,547571cf60b262405927230e
351680066807946,547571a160b262405927223d
351680066919766,5461b39560b211be7788c3be
351680067094692,5406b40e60b20f5c5abb512b
351690065698949,547571cf60b262405927230e
351691063907837,5461b39560b211be7788c3be
351710052276895,547571a160b262405927223d
351710058230318,"547571cf60b262405927230e,547571a160b262405927223d"
351722051432338,547571a160b262405927223d
351722058948328,547571cf60b262405927230e
351724052981941,547571cf60b262405927230e
351725051555891,547571a160b262405927223d
351725057794726,547571ef60b262405927239b
351729053305099,547571cf60b262405927230e
351729055076763,547571cf60b262405927230e
351729059072917,547570f360b26f6ceaf8f69e
351737051562231,547571ef60b262405927239b
351737055553962,547571cf60b262405927230e
351737057870240,547571cf60b262405927230e
351740050291091,547571cf60b262405927230e
351746050000010,547571ef60b262405927239b
351774050936488,547571ef60b262405927239b
351774051054992,547571a160b262405927223d
351774051786023,5406b40e60b20f5c5abb512b
351776062440961,547571a160b262405927223d
351776062977855,"547571ef60b262405927239b,547571a160b262405927223d"
351776063244438,547571a160b262405927223d
351776064137920,547571a160b262405927223d
351776064439235,547571ef60b262405927239b
351776065253270,5461b39560b211be7788c3be
351776067389338,547571ef60b262405927239b
351776067681429,547571cf60b262405927230e
351776067819193,547571cf60b262405927230e
351776068125046,547571cf60b262405927230e
351776068296755,547571cf60b262405927230e
351776068651942,547571cf60b262405927230e
351776069550051,5461b39560b211be7788c3be
351776069634129,547571cf60b262405927230e
351778061569386,547571cf60b262405927230e
351778061859209,547571a160b262405927223d
351780060710094,5406b40e60b20f5c5abb512b
351780064826805,5406b40e60b20f5c5abb512b
351783052914187,547571cf60b262405927230e
351792060496467,547571a160b262405927223d
351795051098051,5461b39560b211be7788c3be
351795054128707,"547571ef60b262405927239b,547571a160b262405927223d"
351795056548019,547571cf60b262405927230e
351808013073201,547571cf60b262405927230e
351817055039897,547571cf60b262405927230e
351818051549392,547571ef60b262405927239b
351822050713462,5461b39560b211be7788c3be
351822054163094,547571cf60b262405927230e
351822057006175,547571a160b262405927223d
351822057349831,547570f360b26f6ceaf8f69e
351823052765948,5461b39560b211be7788c3be
351823058912031,547571cf60b262405927230e
351824053857155,547571cf60b262405927230e
351824055786063,547571cf60b262405927230e
351824067531317,547571a160b262405927223d
351824067622041,547571cf60b262405927230e
351824067662658,547571a160b262405927223d
351824068146198,5465d8b260b265eac9eca048
351830063435643,5461b39560b211be7788c3be
351830063862739,547571ef60b262405927239b
351830064241941,547571cf60b262405927230e
351832064835433,547571cf60b262405927230e
351852057377854,547571cf60b262405927230e
351863058628161,547571cf60b262405927230e
351865053817830,5406b40e60b20f5c5abb512b
351867061612948,547571cf60b262405927230e
351869050738742,5461b39560b211be7788c3be
351869051168626,547571a160b262405927223d
351869051428996,547571a160b262405927223d
351869052426056,547571cf60b262405927230e
351869055697083,547571cf60b262405927230e
351869057699228,547571cf60b262405927230e
351869059720220,547571ef60b262405927239b
351873051007578,5406b41460b21a2299525ff5
351873051406929,547571cf60b262405927230e
351873051889959,547571a160b262405927223d
351873052712176,547571ef60b262405927239b
351873052717688,5406b40e60b20f5c5abb512b
351873053740440,"5406b41460b21a2299525ff5,547571a160b262405927223d"
351873055518448,547571a160b262405927223d
351873057488426,5461b39560b211be7788c3be
351873058373197,5461b39560b211be7788c3be
351873059223367,547571a160b262405927223d
351873059831011,547571cf60b262405927230e
351873059863170,5461b39560b211be7788c3be
351876060202254,547571cf60b262405927230e
351876062149958,5461b39560b211be7788c3be
351876062366354,"547571ef60b262405927239b,547571a160b262405927223d"
351880056691082,547571cf60b262405927230e
351880061233912,547571a160b262405927223d
351881060415062,547571cf60b262405927230e
351881060745997,547571a160b262405927223d
351881061205306,547571cf60b262405927230e
351881061315485,547571a160b262405927223d
351881061858146,5461b39560b211be7788c3be
351881062388994,547571ef60b262405927239b
351881062592314,547571a160b262405927223d
351881062664782,547571a160b262405927223d
351881062973654,547571a160b262405927223d
351881063189045,5461b39560b211be7788c3be
351881063374514,547571a160b262405927223d
351881063715161,547571cf60b262405927230e
351881063754616,547571ef60b262405927239b
351881064122862,"5461b39560b211be7788c3be,547571ef60b262405927239b"
351881064757659,547571cf60b262405927230e
351881065317941,547571a160b262405927223d
351881066054485,547571ef60b262405927239b
351881067177772,547570f360b26f6ceaf8f69e
351881067476414,547571a160b262405927223d
351881067994606,547571cf60b262405927230e
351881068058534,547571ef60b262405927239b
351881068330388,547571a160b262405927223d
351881068736568,547571ef60b262405927239b
351882061072431,547571ef60b262405927239b
351885062729602,547571cf60b262405927230e
351885065383704,5406b40e60b20f5c5abb512b
351886060260996,5461b39560b211be7788c3be
351886060532980,5461b39560b211be7788c3be
351886062429771,5406b41460b21a2299525ff5
351886063916842,547571ef60b262405927239b
351886067679065,547571a160b262405927223d
351892060943904,547571a160b262405927223d
351893060246850,547571a160b262405927223d
351893060909630,547571cf60b262405927230e
351893062445138,547571a160b262405927223d
351893063264827,547571cf60b262405927230e
351893065006630,5406b41460b21a2299525ff5
351893068376576,5461b39560b211be7788c3be
351894060419075,547571a160b262405927223d
351896061624645,547571cf60b262405927230e
351896061977407,547571cf60b262405927230e
351904065046474,5461b39560b211be7788c3be
351912064465306,547571ef60b262405927239b
351921061889897,547571a160b262405927223d
351921063866919,547571cf60b262405927230e
351938060371420,547571a160b262405927223d
351938060987035,"547571ef60b262405927239b,547571a160b262405927223d"
351938061438772,547571cf60b262405927230e
351938063457887,547571a160b262405927223d
351938064896141,547571cf60b262405927230e
351938065030591,547571a160b262405927223d
351938065609782,547571a160b262405927223d
351938066028065,547571a160b262405927223d
351938067493268,547571a160b262405927223d
351938068697370,547571a160b262405927223d
351938069830582,547571a160b262405927223d
351941060039534,547571a160b262405927223d
351941063887582,547571a160b262405927223d
351941066519117,547571a160b262405927223d
351941066790031,547571cf60b262405927230e
351941068601442,"547571ef60b262405927239b,547571a160b262405927223d"
351941069134674,547571a160b262405927223d
351942063468985,"547571ef60b262405927239b,547571cf60b262405927230e,547571a160b262405927223d"
351942065607713,5461b39560b211be7788c3be
351942066999143,5461b39560b211be7788c3be
351953060012460,547571cf60b262405927230e
351955061410981,547571a160b262405927223d
352005041443428,547571ef60b262405927239b
352005048247251,"547571cf60b262405927230e,547571a160b262405927223d"
352005050017782,547571cf60b262405927230e
352016059058420,"547571ef60b262405927239b,547571a160b262405927223d"
352020050336322,547571a160b262405927223d
352020050577693,5461b39560b211be7788c3be
352020050618885,5461b39560b211be7788c3be
352053050310328,5461b39560b211be7788c3be
352053050363228,547571cf60b262405927230e
352053051052416,547571cf60b262405927230e
352053051515479,547571cf60b262405927230e
352053051651357,547571cf60b262405927230e
352053051858176,"547571ef60b262405927239b,547571a160b262405927223d"
352067051696238,547571a160b262405927223d
352069052640272,547571cf60b262405927230e
352069053682091,547571cf60b262405927230e
352069055578503,547571ef60b262405927239b
352069057732181,547571cf60b262405927230e
352069058937805,547571cf60b262405927230e
352070050474086,547571a160b262405927223d
352070050848313,547571cf60b262405927230e
352081059385108,547571ef60b262405927239b
352081077138943,5461b39560b211be7788c3be
352082054117199,547571a160b262405927223d
352082057970784,547571cf60b262405927230e
352085058864195,547571cf60b262405927230e
352086059474224,547571a160b262405927223d
352103051361356,5406b40e60b20f5c5abb512b
352106050415305,5461b39560b211be7788c3be
352110050064782,547571cf60b262405927230e
352112060279921,547571a160b262405927223d
352116065164202,"547571ef60b262405927239b,547571a160b262405927223d"
352116067029007,547571a160b262405927223d
352116068888567,547571a160b262405927223d
352118060668153,5461b39560b211be7788c3be
352119060751551,547571cf60b262405927230e
352119061589505,547571cf60b262405927230e
352119061881530,5461b39560b211be7788c3be
352119062229739,547571cf60b262405927230e
352119062497070,547571ef60b262405927239b
352119062497096,547571cf60b262405927230e
352119063293841,547571a160b262405927223d
352119063315958,547571cf60b262405927230e
352119063580353,547571cf60b262405927230e
352119063656161,547571cf60b262405927230e
352123060282617,547571cf60b262405927230e
352123060999913,"547571ef60b262405927239b,547571a160b262405927223d"
352123061168369,547571a160b262405927223d
352123061561381,5461b39560b211be7788c3be
352123061913889,"547571cf60b262405927230e,547571a160b262405927223d"
352123062542851,547571a160b262405927223d
352123062545565,547571a160b262405927223d
352123064627056,5461b39560b211be7788c3be
352134055615174,547571cf60b262405927230e
352136060360449,"547571ef60b262405927239b,547571cf60b262405927230e,547571a160b262405927223d"
352136061456543,547571cf60b262405927230e
352136062759135,547571ef60b262405927239b
352136063132332,5461b39560b211be7788c3be
352136063226704,5461b39560b211be7788c3be
352136063247791,547571a160b262405927223d
352136063335216,547571a160b262405927223d
352136064518794,"547571ef60b262405927239b,547571a160b262405927223d"
352136065202216,547571a160b262405927223d
352136067150868,547571a160b262405927223d
352136069286694,5461b39560b211be7788c3be
352136069988125,547571cf60b262405927230e
352148052205144,547571cf60b262405927230e
352159063453987,"547571ef60b262405927239b,547571a160b262405927223d"
352159064301334,547571a160b262405927223d
352159069648119,547571a160b262405927223d
352166051089194,547571a160b262405927223d
